"STATION","NAME","DATE","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WT03"
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-23",,,,"58","72","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-24",,,,"52","56","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-25",,,,"56","67","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-26",,,,"62","74","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-27",,,,"69","80","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-28",,,,"67","78","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-29",,,,"60","75","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-04-30",,,,"52","66","-40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-01",,,,"65","79","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-02",,,,"75","83","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-03",,,,"78","89","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-04",,,,"66","78","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-05",,,,"55","60","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-06",,,,"54","59","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-07",,,,"56","65","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-08",,,,"56","65","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-09",,,,"60","67","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-10",,,,"68","82","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-11",,,,"75","84","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-12",,,,"84","95","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-13",,,,"83","93","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-14",,,,"67","74","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-15",,,,"62","71","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-16",,,,"57","67","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-17",,,,"60","66","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-18",,,,"63","73","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-19",,,,"68","79","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-20",,,,"74","89","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-21",,,,"66","77","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-22",,,,"60","71","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-23",,,,"58","66","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-24",,,,"60","70","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-25",,,,"59","68","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-26",,,,"60","70","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-27",,,,"64","73","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-28",,,,"69","77","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-29",,,,"73","84","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-30",,,,"69","80","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-05-31",,,,"67","77","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-01",,,,"71","87","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-02",,,,"63","74","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-03",,,,"62","75","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-04",,,,"60","73","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-05",,,,"60","72","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-06",,,,"61","73","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-07",,,,"60","77","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-08",,,,"60","76","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-09",,,,"59","74","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-10",,,,"61","74","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-11",,,,"69","81","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-12",,,,"62","75","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-13",,,,"63","75","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-14",,,,"64","76","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-15",,,,"54","67","41",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-16",,,,"61","74","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-17",,,,"70","81","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-18",,,,"67","74","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-19",,,,"70","81","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-20",,,,"71","80","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-21",,,,"70","78","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-22",,,,"68","77","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-23",,,,"61","69","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-24",,,,"60","68","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-25",,,,"66","74","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-26",,,,"75","85","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-27",,,,"80","90","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-28",,,,"82","90","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-29",,,,"87","95","80",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-06-30",,,,"85","96","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-01",,,,"80","91","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-02",,,,"76","86","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-03",,,,"73","84","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-04",,,,"71","82","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-05",,,,"41","80","-40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-06",,,,"67","80","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-07",,,,"70","83","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-08",,,,"78","91","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-09",,,,"82","91","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-10",,,,"73","83","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-11",,,,"71","76","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-12",,,,"72","82","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-13",,,,"73","85","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-14",,,,"75","88","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-15",,,,"72","81","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-16",,,,"73","85","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-17",,,,"75","86","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-18",,,,"75","86","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-19",,,,"72","82","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-20",,,,"69","83","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-21",,,,"68","73","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-22",,,,"70","80","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-23",,,,"69","83","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-24",,,,"70","80","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-25",,,,"69","81","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-26",,,,"69","76","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-27",,,,"71","80","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-28",,,,"63","76","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-29",,,,"62","76","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-30",,,,"64","76","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-07-31",,,,"59","75","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-01",,,,"60","75","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-02",,,,"65","78","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-03",,,,"64","78","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-04",,,,"67","78","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-05",,,,"70","81","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-06",,,,"65","76","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-07",,,,"65","75","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-08",,,,"67","75","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-09",,,,"67","77","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-10",,,,"65","76","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-11",,,,"67","79","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-12",,,,"68","81","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-13",,,,"71","82","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-14",,,,"74","86","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-15",,,,"76","87","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-16",,,,"78","87","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-17",,,,"77","87","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-18",,,,"75","85","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-19",,,,"70","82","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-20",,,,"70","85","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-21",,,,"76","86","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-22",,,,"79","92","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-23",,,,"78","88","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-24",,,,"76","86","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-25",,,,"78","89","68",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-26",,,,"80","91","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-27",,,,"80","88","75",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-28",,,,"82","90","74",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-29",,,,"85","97","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-30",,,,"85","93","78",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-08-31",,,,"79","89","73",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-01",,,,"75","84","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-02",,,,"77","87","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-03",,,,"82","92","74",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-04",,,,"83","94","77",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-05",,,,"85","96","77",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-06",,,,"85","95","79",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-07",,,,"83","93","76",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-08",,,,"78","88","70",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-09",,,,"71","80","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-10",,,,"65","75","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-11",,,,"64","76","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-12",,,,"74","86","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-13",,,,"78","87","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-14",,,,"81","89","75",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-15",,,,"80","88","76",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-16",,,,"79","90","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-17",,,,"71","79","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-18",,,,"65","75","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-19",,,,"66","80","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-20",,,,"11","71","-40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-21",,,,"59","68","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-22",,,,"66","74","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-23",,,,"77","88","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-24",,,,"73","81","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-25",,,,"64","71","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-26",,,,"62","70","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-27",,,,"68","77","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-28",,,,"72","83","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-29",,,,"72","84","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-09-30",,,,"75","84","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-01",,,,"69","80","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-02",,,,"61","70","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-03",,,,"60","68","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-04",,,,"69","75","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-05",,,,"72","79","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-06",,,,"75","85","69",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-07",,,,"70","80","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-08",,,,"60","70","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-09",,,,"52","55","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-10",,,,"53","61","44",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-11",,,,"59","70","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-12",,,,"62","72","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-13",,,,"56","64","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-14",,,,"67","76","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-15",,,,"71","78","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-16",,,,"69","77","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-17",,,,"68","78","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-18",,,,"72","83","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-19",,,,"72","83","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-20",,,,"67","77","63",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-21",,,,"65","73","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-22",,,,"66","75","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-23",,,,"55","66","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-24",,,,"55","67","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-25",,,,"59","70","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-26",,,,"72","80","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-27",,,,"62","71","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-28",,,,"51","56","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-29",,,,"51","59","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-30",,,,"56","67","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-10-31",,,,"64","74","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-01",,,,"71","77","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-02",,,,"67","79","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-03",,,,"57","67","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-04",,,,"56","62","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-05",,,,"60","65","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-06",,,,"66","73","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-07",,,,"71","81","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-08",,,,"67","77","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-09",,,,"64","75","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-10",,,,"64","77","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-11",,,,"68","77","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-12",,,,"75","81","71",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-13",,,,"76","84","72",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-14",,,,"74","84","67",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-15",,,,"58","66","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-16",,,,"54","60","50",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-17",,,,"55","65","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-18",,,,"54","62","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-19",,,,"52","60","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-20",,,,"54","59","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-21",,,,"53","56","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-22",,,,"48","50","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-23",,,,"49","53","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-24",,,,"54","60","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-25",,,,"59","69","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-26",,,,"63","69","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-27",,,,"61","66","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-28",,,,"58","62","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-29",,,,"58","60","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-11-30",,,,"62","68","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-01",,,,"65","71","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-02",,,,"63","71","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-03",,,,"54","60","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-04",,,,"46","52","41",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-05",,,,"44","53","40",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-06",,,,"44","51","39",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-07",,,,"42","49","37",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-08",,,,"41","48","37",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-09",,,,"42","46","38",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-10",,,,"49","55","43",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-11",,,,"54","60","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-12",,,,"56","65","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-13",,,,"54","60","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-14",,,,"60","63","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-15",,,,"65","71","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-16",,,,"71","75","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-17",,,,"71","76","66",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-18",,,,"59","68","48",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-19",,,,"48","51","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-20",,,,"51","57","47",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-21",,,,"50","58","45",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-22",,,,"54","66","46",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-23",,,,"62","67","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-24",,,,"65","72","59",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-25",,,,"64","67","61",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-26",,,,"65","70","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-27",,,,"67","75","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-28",,,,"64","72","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-29",,,,"61","65","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-30",,,,"61","71","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2013-12-31",,,,"60","67","54",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-01",,,,"66","72","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-02",,,,"65","73","60",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-03",,,,"62","71","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-04",,,,"60","65","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-05",,,,"62","66","58",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-06",,,,"60","66","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-07",,,,"59","66","53",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-08",,,,"58","66","51",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-09",,,,"57","62","49",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-10",,,,"63","71","56",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-11",,,,"63","70","55",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-12",,,,"58","63","52",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-13",,,,"62","67","57",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-14",,,,"67","72","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-15",,,,"69","74","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-16",,,,"69","74","64",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-17",,,,"69","75","65",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-18",,,,"68","76","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-19",,,,"67","76","62",,
"USR0000CWIL","WILEY RIDGE CALIFORNIA, CA US","2014-01-20",,,,"66","74","58",,
